@relation Sub1_A_32_ERT

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute class {0,1}

@data
3.869886999999999855e+00,2.968583999999999889e+00,-1.096887260000000026e+02,-6.245130999999999943e+01,1.762299199999999999e+01,2.234858300000000142e+01,1.117360399999999920e+01,-1.643991899999999973e+01,1.047096900000000019e+01,-1.124641500000000072e+01,6.253868999999999900e+00,4.613805000000000156e+00,1
3.404755999999999894e+00,4.626490999999999687e+00,-1.191138279999999980e+02,-3.354404600000000158e+01,3.380354100000000273e+01,6.654810000000000336e+00,9.666423999999999239e+00,-1.966018899999999903e+01,1.238549599999999984e+01,-9.722312000000000509e+00,6.752377000000000073e+00,4.392919000000000018e+00,1
4.113436000000000092e+00,3.023490999999999929e+00,-1.058072669999999960e+02,-1.220231300000000019e+01,3.776186500000000024e+01,1.414472199999999980e+01,6.549879999999999924e+00,-1.313333800000000018e+01,1.006979300000000066e+01,-8.631382000000000332e+00,1.211880099999999949e+01,4.596544999999999881e+00,1
2.750579000000000107e+00,4.794831000000000287e+00,-1.599380160000000046e+02,-1.016830769999999973e+02,2.180030700000000010e+01,3.410769200000000012e+01,2.143408399999999858e+01,-9.697136999999999674e+00,9.802929999999999922e+00,-5.700648000000000160e+00,8.237080000000000624e+00,3.637232000000000021e+00,1
2.864247999999999905e+00,5.060373000000000232e+00,-1.174438480000000027e+02,-5.991378399999999971e+01,2.261966999999999928e+01,1.006780999999999926e+00,3.653010000000000090e+00,-2.051477999999999824e+01,1.105295600000000000e+01,-5.449322999999999695e+00,7.248954999999999593e+00,3.826709999999999834e+00,1
2.408027000000000140e+00,3.583683000000000174e+00,-8.120940699999999879e+01,-1.803585700000000003e+01,2.499565700000000135e+01,2.391272400000000076e+01,1.576410599999999995e+01,-5.387910999999999895e+00,5.799703000000000053e+00,-5.600975000000000037e+00,4.290468999999999866e+00,3.013265000000000082e+00,1
3.367316000000000198e+00,2.644873000000000030e+00,-6.787992500000000007e+01,5.251913000000000054e+00,2.714080200000000076e+01,1.819372399999999956e+01,1.174458199999999941e+01,-1.152283899999999939e+01,8.594369999999999621e+00,-8.148286000000000584e+00,8.842641999999999669e+00,3.979584000000000010e+00,1
2.471422000000000008e+00,4.341664999999999885e+00,-9.944697600000000648e+01,-5.138504199999999855e+01,1.977358100000000007e+01,4.131395000000000373e+00,2.435926999999999953e+00,-8.631838999999999373e+00,9.228070000000000661e+00,-7.394732999999999556e+00,7.801581999999999795e+00,4.272528000000000326e+00,1
3.695367000000000068e+00,3.722696000000000005e+00,-1.983143300000000053e+01,-1.007192099999999968e+01,3.953771999999999842e+00,1.850478299999999976e+01,1.011393600000000070e+01,-1.920301800000000014e+01,8.028245999999999327e+00,-6.881603000000000137e+00,6.082754000000000438e+00,3.796982999999999997e+00,1
3.499096000000000206e+00,6.755469999999999864e+00,-8.698747600000000091e+01,-4.384349499999999722e+01,1.667790499999999909e+01,1.577104899999999965e+01,1.287663700000000055e+01,-1.539995799999999981e+01,1.132542699999999947e+01,-7.636610000000000120e+00,6.537582999999999700e+00,4.299680999999999642e+00,1
3.364628000000000174e+00,3.703644000000000158e+00,-8.482208599999999876e+01,-1.815147299999999930e+01,2.696777799999999914e+01,1.172149899999999967e+01,1.056447000000000003e+01,-9.585547000000000040e+00,5.434129999999999683e+00,-7.879343000000000430e+00,6.566201000000000398e+00,4.144451000000000107e+00,1
1.949955000000000105e+00,5.765725999999999907e+00,1.359014099999999914e+01,6.030069699999999955e+01,1.830871300000000090e+01,1.103964299999999987e+01,2.317448999999999870e+00,-1.485712499999999991e+01,7.134007999999999683e+00,-1.010153399999999912e+01,4.100616999999999734e+00,3.658741000000000021e+00,1
3.553317999999999977e+00,5.337081000000000408e+00,-9.960328099999999552e+01,-5.444543999999999606e+00,3.652844000000000335e+01,4.024200400000000144e+01,1.999599600000000166e+01,-1.222887899999999917e+01,1.096843400000000024e+01,-5.633047999999999611e+00,9.095518000000000214e+00,3.474139000000000088e+00,1
2.130501999999999896e+00,5.437825000000000131e+00,-1.009470390000000037e+02,-5.524877699999999692e+01,1.825111100000000164e+01,2.713661799999999857e+01,1.908718800000000115e+01,-1.148507700000000042e+01,8.242926999999999893e+00,-3.411564999999999959e+00,8.750730000000000786e+00,3.068995999999999835e+00,1
1.829153999999999947e+00,1.396635999999999989e+00,-6.574427300000000685e+01,-1.651284499999999866e+01,1.830898099999999928e+01,1.880185799999999929e+01,1.741105999999999909e+01,-1.534922300000000028e+01,8.386516999999999555e+00,-6.592717000000000382e+00,1.006478899999999932e+01,4.453371999999999886e+00,1
3.994127000000000205e+00,4.698673000000000322e+00,-8.435425499999999488e+01,-5.729664400000000057e+01,1.098447799999999930e+01,7.776074999999999626e+00,9.091984000000000066e+00,-1.785703600000000080e+01,9.374432999999999794e+00,-8.413199000000000538e+00,9.044304999999999595e+00,4.278214000000000183e+00,1
3.669382000000000144e+00,6.102139000000000202e+00,-4.173615499999999656e+01,-9.939439000000000135e+00,1.239640900000000023e+01,1.603153999999999968e+00,3.084665000000000212e+00,-1.381127799999999972e+01,5.181083000000000105e+00,-6.568145000000000344e+00,6.291891999999999818e+00,3.819580000000000197e+00,1
2.950842999999999883e+00,2.796238999999999919e+00,-2.341329299999999947e+01,-3.691580000000000084e+00,7.666878999999999778e+00,2.999502000000000113e+00,6.000121000000000038e+00,-9.546443000000000012e+00,6.044082000000000399e+00,-7.627722000000000335e+00,6.802882000000000318e+00,4.304064999999999586e+00,1
2.027029999999999887e+00,2.237798000000000176e+00,-3.934604399999999913e+01,8.145287399999999423e+01,4.453931099999999788e+01,1.890081800000000101e+01,2.072364500000000120e+01,-2.584840000000000160e+01,8.828307999999999822e+00,-9.113835999999999160e+00,5.871437000000000239e+00,3.771018999999999899e+00,1
2.375839000000000034e+00,3.649497000000000213e+00,6.991178499999999474e+01,1.212290639999999939e+02,1.843686500000000095e+01,1.614938000000000073e+01,8.056808999999999443e+00,-9.965980999999999312e+00,5.987527000000000044e+00,-3.981634000000000118e+00,8.910764000000000351e+00,3.221442000000000139e+00,1
3.010247999999999813e+00,4.062748000000000026e+00,6.155211000000000432e+00,4.849995799999999946e+01,1.816920400000000058e+01,9.981002000000000152e+00,1.190386600000000072e+01,-1.023851499999999959e+01,4.992431999999999981e+00,-1.316912699999999958e+01,9.886585000000000178e+00,6.419647999999999577e+00,1
3.254694999999999894e+00,4.421145000000000103e+00,-4.391945400000000177e+01,-6.954062999999999661e+00,1.372869599999999934e+01,3.127203300000000041e+01,1.926014899999999841e+01,-1.291841200000000001e+01,6.619055999999999607e+00,-6.371434999999999960e+00,6.319681000000000104e+00,3.795853000000000144e+00,1
2.806868999999999836e+00,3.118729000000000084e+00,-5.941765000000000185e+00,3.124629399999999890e+01,1.429700799999999994e+01,3.244462099999999793e+01,1.694650199999999884e+01,-9.779044000000000736e+00,8.478478000000000847e+00,-8.857281000000000404e+00,1.320329399999999964e+01,5.700688999999999673e+00,1
3.174853000000000147e+00,5.165189999999999948e+00,-1.113888999999999996e+01,2.132516400000000090e+01,1.398647799999999997e+01,4.899803999999999604e+00,6.286551000000000222e+00,-1.185829500000000003e+01,7.942931999999999881e+00,-5.819962000000000302e+00,6.554808999999999664e+00,3.667015000000000136e+00,1
3.534135000000000026e+00,2.300040999999999780e+00,-4.798685300000000353e+01,2.536750800000000083e+01,3.304083599999999876e+01,3.820464799999999883e+01,2.360089599999999876e+01,-9.597324999999999662e+00,4.466355000000000075e+00,-1.014712800000000037e+01,1.163204499999999975e+01,5.273083999999999882e+00,1
3.351846000000000103e+00,4.676778999999999797e+00,-6.814104799999999784e+01,-3.103873000000000104e+01,1.422558199999999928e+01,3.004490499999999997e+01,1.195080800000000032e+01,-9.293575999999999837e+00,9.455776999999999433e+00,-4.376757999999999704e+00,5.287245000000000417e+00,2.778611000000000164e+00,1
3.287443999999999811e+00,4.058684000000000403e+00,-3.184652999999999956e+00,3.458483799999999775e+01,1.397114799999999946e+01,1.453803599999999996e+01,1.360121200000000030e+01,-1.471002099999999935e+01,9.899271999999999849e+00,-1.064097800000000049e+01,5.591578000000000159e+00,3.450166999999999984e+00,1
2.837664000000000186e+00,3.444878999999999802e+00,-9.430500200000000177e+01,-8.370559999999999334e+00,3.639306700000000205e+01,3.801331400000000116e+01,1.573097699999999932e+01,-1.436118500000000076e+01,6.913897000000000403e+00,-1.144428899999999949e+01,9.249957999999999458e+00,4.977172999999999625e+00,1
3.202446999999999822e+00,3.793412000000000006e+00,-2.088477699999999970e+01,2.785095199999999949e+01,2.012054799999999943e+01,-3.308039999999999869e-01,7.144083000000000183e+00,-1.395820699999999981e+01,9.937608000000000885e+00,-7.871673000000000364e+00,6.108530000000000015e+00,4.167448000000000263e+00,1
3.808548000000000044e+00,3.657912000000000052e+00,-4.815491999999999706e+01,-2.360308600000000112e+01,8.893957000000000335e+00,3.173628300000000024e+01,1.369696199999999919e+01,-5.481667999999999985e+00,6.658586999999999811e+00,-5.091719999999999580e+00,1.263138299999999958e+01,4.142819000000000251e+00,1
1.931367000000000056e+00,3.622113999999999834e+00,-3.339156700000000200e+01,1.248567599999999977e+01,1.899208900000000000e+01,-2.102294000000000107e+00,4.896373999999999782e+00,-2.375476799999999855e+01,8.207618999999999332e+00,-7.611222999999999850e+00,5.828299999999999592e+00,3.806761999999999979e+00,1
4.055746000000000073e+00,2.783154999999999824e+00,-5.055389100000000013e+01,3.462306199999999734e+01,3.559366399999999686e+01,2.783198099999999897e+01,1.445687700000000042e+01,-4.531532000000000338e+00,6.585237000000000229e+00,-1.182074099999999994e+01,1.751465400000000017e+01,6.951197999999999766e+00,1
4.061602999999999852e+00,1.811202999999999896e+00,-5.819315399999999983e+01,-3.000382600000000011e+01,1.323568200000000061e+01,8.156570999999999572e+00,7.720646000000000342e+00,-6.582168000000000241e+00,5.310926000000000258e+00,-7.630063999999999957e+00,8.084379999999999455e+00,4.183010000000000339e+00,1
2.743647999999999865e+00,4.024524999999999686e+00,-3.600523299999999693e+01,1.134099699999999977e+01,1.684848200000000062e+01,1.238537700000000008e+01,1.217179600000000050e+01,-1.762263300000000044e+01,8.963203999999999283e+00,-6.634680000000000355e+00,7.797514999999999752e+00,4.254970000000000141e+00,1
3.348049000000000053e+00,3.304624000000000006e+00,-4.734829100000000324e+01,3.341410199999999975e+01,3.128037600000000040e+01,2.791615699999999833e+01,2.766422199999999876e+01,-1.557132599999999911e+01,1.101566000000000045e+01,-1.038876699999999964e+01,4.852356000000000336e+00,4.503794000000000075e+00,1
1.932727000000000084e+00,5.820598000000000383e+00,-4.431974400000000003e+01,-1.036901199999999967e+01,1.226009799999999927e+01,1.611841700000000088e+01,1.416459099999999971e+01,-4.379173999999999900e+00,4.343888999999999889e+00,-7.355279999999999596e+00,7.807673000000000307e+00,3.543395999999999990e+00,1
3.660487999999999964e+00,6.448922999999999739e+00,-1.089241020000000049e+02,-5.085241599999999806e+01,2.408959000000000117e+01,3.374512800000000112e+01,2.384976299999999938e+01,-1.978129500000000007e+01,9.288617999999999597e+00,-9.683802000000000021e+00,7.017801999999999651e+00,4.742263999999999591e+00,1
3.161493999999999804e+00,3.501154000000000099e+00,-4.064955999999999570e+00,1.768007499999999865e+01,8.025498000000000687e+00,2.442564600000000041e+01,2.232682399999999845e+01,-1.444550699999999921e+01,7.884325999999999723e+00,-9.882099000000000188e+00,6.841326999999999714e+00,4.718135000000000190e+00,1
2.530193000000000136e+00,5.364841000000000193e+00,-4.069708000000000325e+00,1.099613709999999998e+02,4.788313800000000242e+01,1.787417000000000034e+00,9.312203000000000230e+00,-1.276885900000000085e+01,6.761739000000000388e+00,-6.469756000000000284e+00,6.104801000000000144e+00,3.532611000000000168e+00,1
3.362823999999999813e+00,4.314108000000000054e+00,-1.534158099999999969e+01,8.510286100000000431e+01,3.843639100000000042e+01,3.608560500000000104e+01,1.929504199999999869e+01,-1.387212700000000076e+01,1.097577000000000069e+01,-6.856724999999999959e+00,7.409805999999999671e+00,4.501562999999999981e+00,1
3.155740999999999907e+00,6.379414999999999836e+00,-4.229243199999999803e+01,4.351129000000000246e+01,3.383886499999999842e+01,7.253288000000000402e+00,1.105974699999999977e+01,-2.318207500000000110e+01,1.143792700000000018e+01,-1.121021099999999926e+01,5.756726999999999705e+00,4.298498000000000374e+00,1
2.990867000000000164e+00,5.024320999999999593e+00,4.848572500000000218e+01,8.377989700000000539e+01,1.248887399999999914e+01,1.282605599999999946e+01,8.730162999999999229e+00,-9.475540999999999769e+00,6.693337999999999788e+00,-5.748143999999999920e+00,6.402146000000000114e+00,3.101694000000000173e+00,1
2.851617000000000068e+00,5.532985000000000042e+00,1.040175600000000067e+01,5.107097100000000012e+01,1.554184200000000082e+01,8.084885999999999129e+00,1.029530399999999979e+01,-1.326689099999999932e+01,7.955295999999999701e+00,-1.084561399999999942e+01,5.349188999999999972e+00,4.572201999999999877e+00,1
3.522508000000000195e+00,2.088827000000000211e+00,-4.141249499999999983e+01,1.577600299999999933e+01,2.096731300000000076e+01,2.277706699999999884e+01,1.248756500000000003e+01,-1.127976800000000068e+01,6.185729000000000255e+00,-7.118509000000000420e+00,1.089473500000000072e+01,4.631166000000000338e+00,1
2.981679000000000190e+00,5.609003999999999657e+00,-1.293452829999999949e+02,-7.979161000000000570e+01,1.812134299999999953e+01,2.539629899999999907e+01,1.960715599999999981e+01,-1.791659800000000047e+01,9.595195999999999614e+00,-9.974266000000000076e+00,6.242403999999999620e+00,4.434732999999999592e+00,1
3.347878999999999827e+00,4.836483000000000310e+00,-1.500901189999999872e+02,-1.695810300000000126e+01,5.117169899999999672e+01,-5.903813000000000422e+00,5.321209999999999773e+00,-1.526335399999999964e+01,6.694569999999999688e+00,-7.763722999999999708e+00,9.753840999999999539e+00,4.491513000000000311e+00,1
3.164425000000000043e+00,5.069486000000000381e+00,-5.711696700000000249e+01,-3.799751299999999787e+01,6.879723000000000255e+00,1.558987199999999973e+01,1.161857400000000062e+01,-9.122655999999999210e+00,7.263536000000000215e+00,-8.155649999999999622e+00,1.238567800000000041e+01,5.188964000000000354e+00,1
2.716159000000000212e+00,5.609614999999999796e+00,-5.171548899999999804e+01,-8.147280999999999551e+00,1.966695299999999946e+01,7.384383999999999837e+00,7.224378999999999884e+00,-1.288173300000000054e+01,8.798654000000000863e+00,-6.384926000000000101e+00,2.721303999999999945e+00,2.877412000000000081e+00,1
2.860282000000000213e+00,5.007317999999999714e+00,2.596614999999999895e+01,5.023606500000000352e+01,8.739909000000000816e+00,1.546675100000000036e+01,1.093154900000000040e+01,-1.315164599999999950e+01,9.025745000000000573e+00,-6.527903000000000233e+00,7.886073999999999806e+00,3.711329000000000100e+00,1
2.978921999999999848e+00,4.676012000000000057e+00,1.933298900000000131e+01,1.502981729999999914e+02,4.858908699999999925e+01,1.984837200000000124e+01,2.732323600000000141e+01,-1.291972200000000015e+01,1.059315400000000018e+01,-1.256829699999999939e+01,7.249253999999999643e+00,4.734882999999999953e+00,1
3.747065999999999786e+00,3.251632999999999996e+00,6.995520000000000493e+01,1.488731699999999876e+02,3.507136599999999760e+01,5.326620000000000132e+00,1.375937799999999989e+01,-1.580810800000000071e+01,8.450563999999999965e+00,-1.227058899999999930e+01,8.425193999999999406e+00,5.593484000000000123e+00,1
4.220863999999999727e+00,2.814686000000000021e+00,2.205749399999999838e+01,1.084186629999999951e+02,3.314779599999999959e+01,2.674274199999999979e+01,1.808550400000000025e+01,-6.884462000000000081e+00,6.471739000000000352e+00,-1.081052200000000063e+01,8.962405000000000399e+00,5.066453000000000095e+00,1
3.724489999999999856e+00,2.784797000000000189e+00,-6.194506400000000212e+01,3.243627000000000038e+00,2.403932000000000002e+01,3.365409799999999763e+01,1.519301199999999952e+01,-1.358425500000000063e+01,9.340937999999999519e+00,-6.849336000000000091e+00,8.322158999999999196e+00,4.217988000000000071e+00,1
3.468147999999999787e+00,4.882704000000000377e+00,-4.520147999999999833e+00,4.787465600000000165e+01,2.054290999999999912e+01,2.905269000000000101e+00,1.199871500000000069e+01,-2.917448200000000114e+01,1.419659099999999974e+01,-1.194508800000000015e+01,8.679187000000000651e+00,6.337136000000000102e+00,1
3.622828999999999855e+00,5.786430000000000184e+00,-3.570771799999999985e+01,3.686638299999999902e+01,2.589527999999999963e+01,2.518662499999999937e+01,1.952756400000000170e+01,-8.848694999999999311e+00,7.733859999999999957e+00,-9.394446000000000296e+00,1.013223400000000041e+01,5.094991000000000270e+00,1
3.435207999999999817e+00,6.346076000000000050e+00,-7.373409800000000303e+01,-4.139758799999999894e+01,1.332827100000000087e+01,3.617994499999999647e+01,1.987450600000000023e+01,-1.592745799999999967e+01,1.123448400000000014e+01,-4.553626999999999647e+00,9.345746000000000109e+00,4.662670000000000314e+00,1
