@relation Sub1_B_64_ERT

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute class {0,1}

@data
-1.242908100000000005e+01,1.168395100000000042e+01,-9.582879999999999399e+00,2.547187399999999968e+01,7.157970999999999862e+00,1.128224799999999917e+01,3.000042000000000098e+00,-4.796636000000000344e+00,5.836337999999999582e+00,2.903732000000000202e+00,-2.530759600000000020e+01,-1.709402299999999997e+01,3.274731000000000058e+00,4.065152999999999572e+00,-3.817086000000000201e+00,7.593567000000000178e+00,-2.060616200000000120e+01,1.646366499999999888e+01,1.459435500000000019e+01,-9.000000000000000567e-05,-3.202235000000000298e+01,-1.522817399999999921e+01,-2.315008699999999919e+01,0
-8.963967000000000240e+00,8.559355000000000047e+00,6.237485000000000390e+00,2.230140700000000109e+01,1.543009999999999948e+01,3.178279900000000069e+01,2.670094000000000189e+00,-2.502867000000000175e+00,3.572435000000000027e+00,1.820818999999999965e+00,-4.930246999999999602e+00,1.098743200000000009e+01,6.075395999999999574e+00,8.162798999999999694e+00,-5.713922000000000168e+00,1.842681999999999931e+00,-1.414156999999999975e+01,1.077527599999999985e+01,1.030602599999999924e+01,3.575047000000000086e+00,-1.391085700000000003e+01,-2.098643000000000036e+00,-8.729082000000000008e+00,0
-1.316614000000000040e+01,6.295120999999999967e+00,-2.201423999999999825e+00,5.752398000000000344e+00,1.494702999999999893e+00,2.982947899999999919e+01,3.349133999999999833e+00,-2.494848000000000177e+00,2.309238999999999820e+00,1.243308999999999997e+00,-7.689732000000000234e+00,1.207305000000000073e+00,3.533819999999999961e+00,4.906405000000000349e+00,-5.412151999999999852e+00,8.227099000000000828e+00,-1.490273499999999984e+01,1.004704000000000041e+00,6.347593999999999959e+00,-5.907233999999999874e+00,-2.332843000000000089e+01,-1.392427099999999918e+01,-1.768479100000000059e+01,0
-6.464043000000000205e+00,9.482132000000000005e+00,6.694670000000000343e-01,1.672723699999999880e+01,7.330860999999999628e+00,3.479652699999999754e+01,1.629747000000000057e+00,-3.508687000000000111e+00,3.580306999999999906e+00,2.209239000000000175e+00,-3.694135999999999864e+00,2.324614499999999850e+01,1.010233200000000053e+01,5.570873999999999882e+00,-4.057845000000000368e+00,8.858240999999999588e+00,2.625916000000000139e+00,3.425533399999999773e+01,1.333332500000000032e+01,1.903247599999999906e+01,-4.751144000000000034e+00,2.735043100000000038e+01,1.177638600000000046e+01,0
5.329647999999999719e+00,1.430056899999999942e+01,7.459341000000000221e+00,3.437036599999999709e+01,2.069885700000000028e+01,3.524868500000000182e+01,2.562472000000000083e+00,-3.265657000000000032e+00,4.591325000000000323e+00,2.412497000000000114e+00,9.721116999999999564e+00,2.907849900000000076e+01,7.099815000000000431e+00,5.219438000000000244e+00,-9.232093000000000771e+00,1.047459699999999927e+01,2.195732999999999890e+01,4.847875200000000007e+01,1.070682399999999923e+01,3.096741400000000155e+01,2.244969199999999887e+01,4.149179699999999826e+01,3.063660799999999895e+01,0
-4.904790000000000205e+00,1.527412299999999945e+01,2.022966999999999960e+00,2.567523500000000070e+01,1.805001599999999939e+01,2.577593299999999843e+01,3.886546000000000056e+00,-4.268018999999999785e+00,3.314169000000000143e+00,1.959289000000000058e+00,3.429994000000000209e+00,1.942681100000000072e+01,6.410557999999999979e+00,4.388577999999999868e+00,-6.244202999999999726e+00,3.964411999999999825e+00,6.151608000000000409e+00,4.338599399999999662e+01,1.395466900000000088e+01,2.936785499999999871e+01,2.307453500000000091e+01,4.464639700000000033e+01,3.799417799999999801e+01,0
-4.407344000000000150e+00,1.059017300000000006e+01,-2.044430000000000192e+00,2.409447700000000125e+01,8.070308999999999955e+00,4.883704999999999785e+01,5.939549999999999663e+00,-4.707392999999999716e+00,4.332512999999999614e+00,2.591934000000000182e+00,1.021979499999999952e+01,3.392903799999999848e+01,9.463910999999999518e+00,4.249124000000000123e+00,-3.128629000000000104e+00,7.235019999999999785e-01,1.529123700000000063e+01,3.173639599999999916e+01,5.980885999999999925e+00,2.213576400000000177e+01,1.984986999999999924e+01,3.189626000000000161e+01,2.440831899999999877e+01,0
2.099619799999999969e+01,1.328695800000000027e+01,2.204954299999999989e+01,5.958118000000000336e+01,3.405563200000000279e+01,1.388357939999999928e+02,3.326616000000000017e+00,-2.429975000000000218e+00,3.930279000000000078e+00,1.674770000000000092e+00,7.305495999999999768e+00,1.687248900000000162e+01,3.415770000000000195e+00,5.836254000000000275e+00,-6.589394000000000418e+00,8.455043999999999116e+00,2.206997799999999899e+01,6.688769999999999527e+01,1.763635199999999870e+01,4.107912000000000319e+01,2.015863099999999974e+01,3.826055800000000318e+01,2.796067299999999989e+01,0
2.305614999999999881e+01,7.369322999999999624e+00,2.251137599999999850e+01,4.313170499999999663e+01,3.503293699999999689e+01,-2.215857700000000108e+01,2.102055000000000007e+00,-4.290130999999999695e+00,2.016821000000000197e+00,1.640603999999999951e+00,2.090923000000000087e+00,1.547415900000000022e+01,4.908668999999999727e+00,4.075622000000000078e+00,-8.707606000000000179e+00,2.884813999999999989e+00,1.594335399999999936e+01,3.501327599999999762e+01,7.691786999999999708e+00,2.891093400000000102e+01,2.792403699999999844e+01,4.168888400000000161e+01,3.603270299999999793e+01,0
1.896137699999999882e+01,4.642941000000000429e+00,2.533735199999999921e+01,4.108859300000000303e+01,3.124409299999999945e+01,-6.965666999999999831e+00,6.079964000000000368e+00,-2.782620000000000093e+00,5.847741000000000078e+00,2.211164999999999825e+00,6.271063999999999972e+00,2.178947300000000098e+01,5.895220000000000127e+00,4.860934999999999562e+00,-1.395923499999999962e+01,1.151169800000000087e+01,1.907056000000000040e+01,2.746068700000000007e+01,3.479922000000000182e+00,2.231393600000000177e+01,2.912078100000000092e+01,3.686387100000000316e+01,3.402020600000000172e+01,0
8.962039000000000755e+00,4.211939000000000100e+00,9.860131000000000867e+00,2.285340700000000069e+01,1.736405399999999943e+01,-1.650242300000000029e+01,3.105074999999999807e+00,-6.343204000000000065e+00,4.803938999999999737e+00,3.832310000000000105e+00,2.100547000000000164e+00,7.242620999999999754e+00,1.854865999999999904e+00,4.061659999999999826e+00,-7.694453000000000209e+00,6.625403000000000375e+00,5.499271000000000242e+00,1.532688300000000048e+01,3.516948000000000185e+00,1.065759800000000013e+01,1.268772000000000055e+01,2.402646899999999874e+01,1.974443000000000126e+01,0
3.937847999999999793e+00,3.838576000000000210e+00,-3.647679000000000116e+00,1.218917099999999998e+01,5.602454999999999963e+00,-2.130302400000000063e+01,4.053952999999999918e+00,-3.321203000000000127e+00,4.542200000000000237e+00,2.205090999999999912e+00,-6.617248000000000019e+00,1.002573899999999973e+01,6.135247999999999813e+00,4.639115999999999573e+00,-6.755232000000000347e+00,7.483971999999999625e+00,-3.959527000000000019e+00,1.266712700000000069e+01,6.006331000000000309e+00,5.549239000000000033e+00,1.938510300000000086e+01,2.784906600000000054e+01,2.415125899999999959e+01,0
-1.342835200000000029e+01,6.367396000000000278e+00,-1.762585899999999839e+01,-5.711005000000000109e+00,-1.149146000000000001e+01,-2.548502399999999923e+01,2.873787000000000091e+00,-2.041224000000000149e+00,1.256898999999999988e+00,8.326869999999999550e-01,-8.776899000000000228e+00,-3.327100000000000057e-01,3.445307999999999815e+00,3.459522000000000208e+00,-5.185270000000000046e+00,6.627356999999999942e+00,-2.078571799999999925e+01,-3.607655999999999974e+00,6.381813000000000180e+00,-1.170802300000000074e+01,6.149648000000000003e+00,2.545588100000000153e+01,1.478961499999999951e+01,0
-1.534646700000000052e+01,9.160280999999999452e+00,-1.781608400000000003e+01,1.333156000000000008e+00,-9.574861000000000288e+00,-2.444428200000000118e+01,3.549690000000000012e+00,-2.537358999999999920e+00,3.776647000000000087e+00,1.519800000000000040e+00,-3.706431999999999949e+00,4.848397000000000290e+00,3.299433000000000060e+00,2.754999999999999893e+00,-2.132146999999999792e+00,4.487498000000000431e+00,-1.898629800000000145e+01,5.532886000000000415e+00,9.174155000000000726e+00,-3.884328000000000003e+00,4.205179900000000259e+01,5.598493500000000012e+01,4.634199499999999716e+01,0
2.197020000000000195e+00,7.514922999999999575e+00,-9.593030000000000612e+00,1.611693599999999904e+01,4.560539999999999594e+00,-1.069199899999999914e+01,5.387704000000000271e+00,-5.337171999999999805e+00,5.061074999999999768e+00,2.967827999999999911e+00,-5.345647999999999733e+00,2.809023200000000031e+01,1.231212599999999924e+01,1.044448799999999977e+01,-2.864075000000000149e+00,9.722030999999999423e+00,-7.406570999999999572e+00,2.680252899999999983e+01,1.317409299999999917e+01,1.379991000000000057e+01,5.284351900000000057e+01,6.765515100000000359e+01,5.886915400000000176e+01,0
-9.341222000000000136e+00,1.338707699999999967e+01,-1.416982100000000067e+01,1.366245699999999985e+01,3.530342999999999787e+00,3.447588999999999793e+00,2.438654000000000099e+00,-5.324362999999999957e+00,4.807669999999999888e+00,2.248559999999999892e+00,8.312920000000000309e-01,1.103616000000000064e+01,3.878592999999999957e+00,2.570978000000000208e+00,-2.494276000000000160e+00,8.739000000000000240e-03,-3.098167000000000115e+00,1.494130200000000031e+01,6.835970999999999798e+00,4.723018999999999856e+00,2.794507499999999922e+01,3.911758900000000239e+01,3.604559900000000283e+01,0
1.151889099999999999e+01,7.662320000000000242e+00,5.109524999999999650e+00,2.070190399999999897e+01,1.332708700000000057e+01,1.130999100000000013e+01,2.884992000000000001e+00,-5.325629000000000168e+00,4.054281999999999719e+00,2.669706000000000135e+00,6.904901999999999873e+00,2.071745400000000004e+01,4.996502000000000443e+00,6.747535000000000061e+00,-6.726598000000000077e+00,5.765495999999999732e+00,1.335999400000000037e+01,3.366076400000000035e+01,7.857466999999999757e+00,2.034631100000000004e+01,2.213892999999999844e+01,3.242935800000000057e+01,2.783323100000000139e+01,0
-3.055009000000000086e+00,1.044769600000000054e+01,-5.976666999999999952e+00,1.542444200000000087e+01,5.360848999999999975e+00,4.854417999999999900e+00,3.025592000000000059e+00,-4.054664999999999964e+00,3.554793999999999787e+00,1.797082999999999986e+00,-1.200717000000000034e+00,2.696226400000000112e+01,1.058218800000000037e+01,6.158142999999999923e+00,-1.160064000000000028e+01,3.776717000000000102e+00,-1.504485000000000072e+00,2.597615100000000155e+01,1.040456099999999928e+01,1.595723699999999923e+01,4.812762000000000207e+00,2.416961600000000132e+01,1.338926200000000044e+01,0
-1.032057600000000086e+01,1.041302600000000034e+01,-1.201716500000000032e+01,8.058154999999999291e+00,-3.539702999999999822e+00,3.402632999999999797e+00,2.484029000000000043e+00,-1.008955000000000046e+00,2.269435999999999787e+00,8.390680000000000360e-01,-3.851922000000000068e+00,1.479340200000000038e+01,6.949627000000000443e+00,4.000990999999999964e+00,-6.082632000000000261e+00,1.943017999999999912e+00,-7.883808000000000149e+00,2.599458999999999875e+01,1.237572600000000023e+01,6.303257999999999583e+00,-5.898619999999999974e-01,2.293778199999999856e+01,7.464193999999999996e+00,0
-1.960361699999999985e+01,9.939156999999999798e+00,-7.881088000000000093e+00,1.873817000000000066e+00,-2.262556000000000012e+00,-9.895775999999999684e+00,3.618765999999999927e+00,-4.321517000000000053e+00,4.555053000000000019e+00,2.279104999999999936e+00,-6.881587999999999816e+00,-1.001076000000000077e+00,2.404567000000000121e+00,1.431373999999999924e+00,-1.808006000000000002e+00,2.677712000000000092e+00,-1.725217100000000059e+01,4.387578000000000422e+00,8.518715999999999511e+00,-4.801555999999999713e+00,-1.789409399999999906e+01,4.394150000000000000e-01,-1.000845200000000013e+01,0
-2.971229399999999998e+01,3.787237999999999882e+00,-1.996772199999999842e+01,-6.696816000000000102e+00,-1.523963900000000038e+01,-1.874738200000000177e+01,2.818881000000000192e+00,-6.081452999999999776e+00,6.325406000000000084e+00,2.896606999999999932e+00,-2.044273400000000152e+01,-7.759199999999999431e-02,7.984778000000000375e+00,8.598871000000000819e+00,-5.908396999999999899e+00,9.990071000000000367e+00,-2.609560400000000158e+01,9.978019999999999667e-01,9.718000999999999223e+00,-1.409099299999999921e+01,-2.128338400000000163e+01,-2.022632899999999978e+01,-2.060181499999999843e+01,0
-2.396370599999999840e+01,8.715358000000000160e+00,-1.528924100000000053e+01,1.032195800000000041e+01,-4.346331000000000166e+00,-1.525566000000000066e+01,3.326959000000000000e+00,-4.064866999999999564e+00,1.754262999999999906e+00,1.542810999999999932e+00,-1.289039299999999955e+01,-4.895902999999999672e+00,3.318794000000000022e+00,4.716237999999999708e+00,-1.059697199999999917e+01,6.752958999999999712e+00,-1.492220400000000069e+01,-2.635596000000000050e+00,5.196913000000000338e+00,-9.284964000000000439e+00,-2.745165000000000077e+01,-2.148224099999999837e+01,-2.551781000000000077e+01,0
-1.085480599999999995e+01,3.443061000000000149e+00,1.735745000000000093e+00,1.103355299999999950e+01,7.926770000000000316e+00,2.018273999999999901e+00,4.493185000000000429e+00,-3.540035000000000043e+00,4.312725000000000364e+00,2.139003000000000210e+00,-6.298344000000000165e+00,7.649246999999999908e+00,5.108223999999999876e+00,4.149257999999999669e+00,-5.556428000000000367e+00,8.195081999999999312e+00,-9.171245000000000758e+00,5.560634000000000299e+00,5.851719000000000115e+00,8.619019999999999460e-01,-2.903821599999999847e+01,-2.122047399999999939e+01,-2.487198000000000064e+01,0
-2.255730600000000052e+01,7.203719999999999679e+00,-1.619288900000000098e+01,-1.953020000000000034e-01,-9.812359999999999971e+00,-1.739485499999999973e+01,1.686533999999999978e+00,-2.808974000000000082e+00,2.518304000000000098e+00,1.702658000000000005e+00,-2.321658899999999903e+01,-1.049722000000000044e+00,7.931024999999999991e+00,6.578700000000000436e+00,-3.323180999999999941e+00,1.035779699999999970e+01,-2.489827199999999863e+01,-5.954475999999999658e+00,6.917360999999999649e+00,-1.668490800000000007e+01,-4.261952099999999888e+01,-2.753526199999999946e+01,-3.603537299999999988e+01,0
-9.150855999999999213e+00,1.031180400000000041e+01,2.189950000000000063e+00,3.127200799999999958e+01,1.329630700000000054e+01,-2.613245000000000040e+00,4.111912000000000234e+00,-5.341394000000000197e+00,3.786710999999999938e+00,2.136635000000000062e+00,-1.140536200000000022e+01,9.677842999999999307e+00,8.376227999999999341e+00,7.630493999999999666e+00,-6.750917000000000279e+00,7.570318999999999576e+00,-1.396642499999999920e+01,1.588462000000000041e+00,5.916025000000000311e+00,-4.788635000000000197e+00,-9.082935000000000869e+00,3.380580999999999836e+00,-4.285682999999999687e+00,0
2.639801999999999982e+00,5.351926999999999879e+00,1.560050099999999951e+01,3.402241999999999678e+01,2.745066599999999823e+01,1.260160499999999928e+01,2.222179000000000126e+00,-5.570140000000000313e+00,4.305278999999999634e+00,2.041903000000000024e+00,-7.599219999999999864e-01,2.298255400000000037e+01,1.027541000000000082e+01,2.908781999999999979e+00,-1.015031899999999965e+01,3.826036999999999910e+00,-4.802710000000000035e-01,2.557343600000000094e+01,9.686610999999999194e+00,1.052149099999999926e+01,-1.044652999999999921e+01,-2.472601000000000049e+00,-5.632176000000000293e+00,0
1.063274799999999942e+01,7.200283999999999907e+00,3.279791900000000027e+01,4.751876000000000033e+01,3.664668400000000048e+01,1.513385899999999928e+01,3.359487000000000112e+00,-3.273518999999999846e+00,3.063914000000000026e+00,1.403294000000000041e+00,7.074460000000000193e+00,2.116550300000000107e+01,5.557854999999999990e+00,7.194099999999999717e+00,-1.090612100000000062e+01,7.690286999999999651e+00,8.822041000000000466e+00,3.110740699999999848e+01,8.813397999999999399e+00,1.662032699999999963e+01,-1.531522999999999968e+00,5.407197000000000031e+00,2.375888000000000222e+00,0
5.792570999999999692e+00,2.837899000000000171e+00,1.349891200000000069e+01,3.489241599999999721e+01,2.638658200000000065e+01,1.358257200000000076e+01,2.737401000000000195e+00,-2.017212999999999923e+00,2.545275999999999872e+00,1.356050999999999895e+00,3.357388999999999957e+00,2.384451999999999927e+01,7.757285000000000430e+00,6.062028999999999890e+00,-5.715465000000000018e+00,9.358074000000000225e+00,1.842806099999999958e+01,2.550247299999999839e+01,2.666326999999999892e+00,2.159255399999999980e+01,6.943075999999999581e+00,1.497676399999999930e+01,1.081080900000000078e+01,0
1.372514699999999976e+01,9.500749000000000777e+00,2.067909399999999920e+01,3.603320300000000032e+01,2.752799800000000019e+01,7.948068000000000133e+00,2.454206000000000110e+00,-3.290795999999999832e+00,3.286687999999999832e+00,1.627345999999999959e+00,3.512954999999999828e+00,1.939126200000000111e+01,6.328383999999999787e+00,1.730979000000000045e+00,-5.876244999999999941e+00,7.713036999999999921e+00,1.943393700000000024e+01,3.735562000000000182e+01,6.529965999999999937e+00,2.684477300000000000e+01,1.785995899999999992e+01,2.968395699999999948e+01,2.329036899999999832e+01,0
1.035792299999999955e+01,8.711964999999999293e+00,1.299949600000000061e+01,3.467619599999999735e+01,2.135963999999999885e+01,6.819423999999999708e+00,3.243271000000000015e+00,-4.793379999999999974e+00,6.605477999999999739e+00,2.531524999999999803e+00,-1.818605000000000027e+00,1.314292200000000044e+01,5.666032999999999653e+00,9.439444999999999197e+00,-1.076097099999999962e+01,9.146088999999999913e+00,3.517447999999999908e+00,3.156215800000000016e+01,1.034566200000000080e+01,1.463458900000000007e+01,8.024689000000000405e+00,2.408351000000000042e+01,1.402865300000000026e+01,0
